"sigA","sigB","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"2","2","one2many","opposite","97.5%","var",1,"jaccard",0.0459828399255582,0.0635775290152888
"2","2","one2many","opposite","mean","var",1,"jaccard",0.0198435585382327,0.0288519341123448
"2","2","one2many","opposite","var","var",1,"jaccard",0.000123552520477771,0.000284015740703444
"2","2","one2many","opposite","2.5%","mean",1,"N",-0.116482420868057,-0.116482420868057
"2","2","one2many","opposite","50%","mean",1,"N",-0.0116974000342105,-0.0116974000342105
"2","2","one2many","opposite","97.5%","mean",1,"N",0.138903111083222,0.138903111083222
"2","2","one2many","opposite","mean","mean",1,"N",-0.00335091715604502,-0.00335091715604502
"2","2","one2many","opposite","var","mean",1,"N",0.00432826450326718,0.00432826450326718
"2","2","one2many","opposite","2.5%","var",1,"N",0.0155244960626434,0.0155244960626434
"2","2","one2many","opposite","50%","var",1,"N",0.0450836757739485,0.0450836757739485
"2","2","one2many","opposite","97.5%","var",1,"N",0.103816026043107,0.103816026043107
"2","2","one2many","opposite","mean","var",1,"N",0.0484973150689101,0.0484973150689101
"2","2","one2many","opposite","var","var",1,"N",0.000487792927904792,0.000487792927904792
"2","2","one2many","opposite","2.5%","mean",1,"rda",0.0426448188917133,0.0340899499320313
"2","2","one2many","opposite","50%","mean",1,"rda",0.0558578148790603,0.075004695753625
"2","2","one2many","opposite","97.5%","mean",1,"rda",0.0817447517385848,0.316350242555577
"2","2","one2many","opposite","mean","mean",1,"rda",0.0567263873174057,0.101994126647269
"2","2","one2many","opposite","var","mean",1,"rda",9.65397968088989e-05,0.00893792224761459
"2","2","one2many","opposite","2.5%","var",1,"rda",7.41430794886995e-05,0.00129393187750293
"2","2","one2many","opposite","50%","var",1,"rda",0.000262025615192474,0.00445437025245392
"2","2","one2many","opposite","97.5%","var",1,"rda",0.000919568394416895,0.0156203759960932
"2","2","one2many","opposite","mean","var",1,"rda",0.000321767430548301,0.00546936040039054
"2","2","one2many","opposite","var","var",1,"rda",4.54706741873885e-08,2.02895645603459e-05
"2","2","one2many","opposite","2.5%","mean",1,"S",-0.232027477103592,-0.494942987750739
"2","2","one2many","opposite","50%","mean",1,"S",-0.0132737373023716,-0.0448613420914667
"2","2","one2many","opposite","97.5%","mean",1,"S",0.183714475733723,0.078973409434449
"2","2","one2many","opposite","mean","mean",1,"S",-0.0174852228819153,-0.0975996511954371
"2","2","one2many","opposite","var","mean",1,"S",0.0132417155104556,0.0348174681902422
"2","2","one2many","opposite","2.5%","var",1,"S",0.0104625959341057,0.0120368091463865
"2","2","one2many","opposite","50%","var",1,"S",0.0428581668028256,0.0672111051393258
"2","2","one2many","opposite","97.5%","var",1,"S",0.109193207441121,0.144834040311378
"2","2","one2many","opposite","mean","var",1,"S",0.0486451197322682,0.066540463579842
"2","2","one2many","opposite","var","var",1,"S",0.000649490134639787,0.0018394391732859
"2","2","one2many","opposite","2.5%","mean",2,"jaccard",-0.00574085444837861,-0.0658950359956319
"2","2","one2many","opposite","50%","mean",2,"jaccard",0.148058437125314,0.0331894664318811
"2","2","one2many","opposite","97.5%","mean",2,"jaccard",0.486580295393604,0.381721023759874
"2","2","one2many","opposite","mean","mean",2,"jaccard",0.177605869532137,0.0720200559360444
"2","2","one2many","opposite","var","mean",2,"jaccard",0.0169743108320658,0.0203752192313595
"2","2","one2many","opposite","2.5%","var",2,"jaccard",0.00673230268095458,0.00916175362310591
"2","2","one2many","opposite","50%","var",2,"jaccard",0.0194971802948006,0.0325215098742922
"2","2","one2many","opposite","97.5%","var",2,"jaccard",0.0443642312017316,0.0648839778702857
"2","2","one2many","opposite","mean","var",2,"jaccard",0.0212446173309804,0.0340344899518415
"2","2","one2many","opposite","var","var",2,"jaccard",0.00010543936423353,0.000348124773834429
"2","2","one2many","opposite","2.5%","mean",2,"N",-0.118595565680226,-0.118595565680226
"2","2","one2many","opposite","50%","mean",2,"N",-0.00659747486631767,-0.00659747486631767
"2","2","one2many","opposite","97.5%","mean",2,"N",0.191547711118202,0.191547711118202
"2","2","one2many","opposite","mean","mean",2,"N",0.000721276778870758,0.000721276778870758
"2","2","one2many","opposite","var","mean",2,"N",0.00597944069505594,0.00597944069505594
"2","2","one2many","opposite","2.5%","var",2,"N",0.0131719544357191,0.0131719544357191
"2","2","one2many","opposite","50%","var",2,"N",0.0528631452253319,0.0528631452253319
"2","2","one2many","opposite","97.5%","var",2,"N",0.116617869984581,0.116617869984581
"2","2","one2many","opposite","mean","var",2,"N",0.054985167882967,0.054985167882967
"2","2","one2many","opposite","var","var",2,"N",0.000739079531024243,0.000739079531024243
"2","2","one2many","opposite","2.5%","mean",2,"rda",0.0487107662596269,0.0332096518616326
"2","2","one2many","opposite","50%","mean",2,"rda",0.0699963946997514,0.0584930232132338
"2","2","one2many","opposite","97.5%","mean",2,"rda",0.140868554383044,0.202356871127088
"2","2","one2many","opposite","mean","mean",2,"rda",0.0746755645658767,0.0802019330685651
"2","2","one2many","opposite","var","mean",2,"rda",0.000462494004641751,0.00299242749166882
"2","2","one2many","opposite","2.5%","var",2,"rda",0.000138142932475595,0.000808009319837733
"2","2","one2many","opposite","50%","var",2,"rda",0.000401449889251042,0.00336330270992413
"2","2","one2many","opposite","97.5%","var",2,"rda",0.00127655860487409,0.0163238002354368
"2","2","one2many","opposite","mean","var",2,"rda",0.000526165112992684,0.00662860697938761
"2","2","one2many","opposite","var","var",2,"rda",1.42606300942985e-07,3.48207162555868e-05
"2","2","one2many","opposite","2.5%","mean",2,"S",-0.313068213917346,-0.138398387459079
"2","2","one2many","opposite","50%","mean",2,"S",0.00569825621590281,0.0202464460437021
"2","2","one2many","opposite","97.5%","mean",2,"S",0.461219055676919,0.362575678994594
"2","2","one2many","opposite","mean","mean",2,"S",0.015845110447896,0.0277295805274519
"2","2","one2many","opposite","var","mean",2,"S",0.0377560039930282,0.0242606838698337
"2","2","one2many","opposite","2.5%","var",2,"S",0.0231219098003693,0.0203048579526555
"2","2","one2many","opposite","50%","var",2,"S",0.0465149051359309,0.0465668144734784
"2","2","one2many","opposite","97.5%","var",2,"S",0.101946929300828,0.117190019236833
"2","2","one2many","opposite","mean","var",2,"S",0.0508653418826558,0.055297751687975
"2","2","one2many","opposite","var","var",2,"S",0.000446623484821546,0.000976633437329747
"2","2","one2many","same","2.5%","mean",1,"jaccard",-0.0847116595449044,-0.0850486898472212
"2","2","one2many","same","50%","mean",1,"jaccard",0.00494232337904734,-0.00183257215921035
"2","2","one2many","same","97.5%","mean",1,"jaccard",0.133221922158438,0.155649515195592
"2","2","one2many","same","mean","mean",1,"jaccard",0.0100276870248121,0.00981782269232032
"2","2","one2many","same","var","mean",1,"jaccard",0.00321804226197862,0.00395567957040039
"2","2","one2many","same","2.5%","var",1,"jaccard",0.00496453734087641,0.00213792813830895
"2","2","one2many","same","50%","var",1,"jaccard",0.0176550326119747,0.0151790574473349
"2","2","one2many","same","97.5%","var",1,"jaccard",0.0476041707986376,0.0392458271425371
"2","2","one2many","same","mean","var",1,"jaccard",0.0205723243530372,0.017217643880341
"2","2","one2many","same","var","var",1,"jaccard",0.000143427759744276,0.000144950108006794
"2","2","one2many","same","2.5%","mean",1,"N",-0.146880958982264,-0.146880958982264
"2","2","one2many","same","50%","mean",1,"N",-0.0096165075661432,-0.0096165075661432
"2","2","one2many","same","97.5%","mean",1,"N",0.145608908405245,0.145608908405245
"2","2","one2many","same","mean","mean",1,"N",-0.00385437455772338,-0.00385437455772338
"2","2","one2many","same","var","mean",1,"N",0.00591011827329096,0.00591011827329096
"2","2","one2many","same","2.5%","var",1,"N",0.0129182656090293,0.0129182656090293
"2","2","one2many","same","50%","var",1,"N",0.0510822506314292,0.0510822506314292
"2","2","one2many","same","97.5%","var",1,"N",0.0982856374695429,0.0982856374695429
"2","2","one2many","same","mean","var",1,"N",0.0532377591491498,0.0532377591491498
"2","2","one2many","same","var","var",1,"N",0.000506664333056569,0.000506664333056569
"2","2","one2many","same","2.5%","mean",1,"rda",0.0428689663374366,0.0213167884900825
"2","2","one2many","same","50%","mean",1,"rda",0.052305820572427,0.0493142523447685
"2","2","one2many","same","97.5%","mean",1,"rda",0.0700621343651965,0.11179648623767
"2","2","one2many","same","mean","mean",1,"rda",0.0536073010901549,0.052790910197282
"2","2","one2many","same","var","mean",1,"rda",4.61781736756099e-05,0.00057511906362564
"2","2","one2many","same","2.5%","var",1,"rda",0.000112329987984867,0.000175786772778898
"2","2","one2many","same","50%","var",1,"rda",0.000281049791582075,0.00174218723680462
"2","2","one2many","same","97.5%","var",1,"rda",0.000670826628068208,0.00976176839559394
"2","2","one2many","same","mean","var",1,"rda",0.000317102997424605,0.00238922952256066
"2","2","one2many","same","var","var",1,"rda",2.45429979026913e-08,1.02644245878275e-05
"2","2","one2many","same","2.5%","mean",1,"S",-0.271781238693212,-0.304814137058666
"2","2","one2many","same","50%","mean",1,"S",-0.00674503175457304,-0.0951975959151362
"2","2","one2many","same","97.5%","mean",1,"S",0.168200387943514,0.168095382682639
"2","2","one2many","same","mean","mean",1,"S",-0.0139702673159556,-0.0768704200812213
"2","2","one2many","same","var","mean",1,"S",0.0134204859458498,0.0176229873916205
"2","2","one2many","same","2.5%","var",1,"S",0.0116056031152206,0.00417054687506396
"2","2","one2many","same","50%","var",1,"S",0.0400412749527107,0.0345781337531931
"2","2","one2many","same","97.5%","var",1,"S",0.0822418480242002,0.0591118333695018
"2","2","one2many","same","mean","var",1,"S",0.0419676901008189,0.0330180722423003
"2","2","one2many","same","var","var",1,"S",0.000393454453659553,0.000310338122997597
"2","2","one2many","same","2.5%","mean",2,"jaccard",0.0131709170530448,0.00523465329793247
"2","2","one2many","same","50%","mean",2,"jaccard",0.155690805759256,0.198922042910757
"2","2","one2many","same","97.5%","mean",2,"jaccard",0.529819408399384,0.710789535848246
"2","2","one2many","same","mean","mean",2,"jaccard",0.190450155613648,0.276462649667409
"2","2","one2many","same","var","mean",2,"jaccard",0.0205726392381044,0.0531638511710762
"2","2","one2many","same","2.5%","var",2,"jaccard",0.00427965542003378,0.00122175149421289
"2","2","one2many","same","50%","var",2,"jaccard",0.0187274428017179,0.0233101871668727
"2","2","one2many","same","97.5%","var",2,"jaccard",0.0504080878079771,0.0598315652631084
"2","2","one2many","same","mean","var",2,"jaccard",0.0206538626551212,0.026021380707281
"2","2","one2many","same","var","var",2,"jaccard",0.000126766473100336,0.000326089298018809
"2","2","one2many","same","2.5%","mean",2,"N",-0.141358248998913,-0.141358248998913
"2","2","one2many","same","50%","mean",2,"N",0.00724452875343885,0.00724452875343885
"2","2","one2many","same","97.5%","mean",2,"N",0.157183537701987,0.157183537701987
"2","2","one2many","same","mean","mean",2,"N",-0.00064773398428379,-0.00064773398428379
"2","2","one2many","same","var","mean",2,"N",0.00581918140782016,0.00581918140782016
"2","2","one2many","same","2.5%","var",2,"N",0.0198246254249556,0.0198246254249556
"2","2","one2many","same","50%","var",2,"N",0.0444560632088852,0.0444560632088852
"2","2","one2many","same","97.5%","var",2,"N",0.0935333029478943,0.0935333029478943
"2","2","one2many","same","mean","var",2,"N",0.0486631735296515,0.0486631735296515
"2","2","one2many","same","var","var",2,"N",0.00044029859977491,0.00044029859977491
"2","2","one2many","same","2.5%","mean",2,"rda",0.0493052445883775,0.0530211288480271
"2","2","one2many","same","50%","mean",2,"rda",0.0691166295588234,0.120868270636527
"2","2","one2many","same","97.5%","mean",2,"rda",0.15605463387403,0.385802266350916
"2","2","one2many","same","mean","mean",2,"rda",0.0769376378803172,0.166877202792222
"2","2","one2many","same","var","mean",2,"rda",0.000656662056725104,0.0126720122771461
"2","2","one2many","same","2.5%","var",2,"rda",0.000113116201576805,0.00147576486322938
"2","2","one2many","same","50%","var",2,"rda",0.000441939557027294,0.00667632132680411
"2","2","one2many","same","97.5%","var",2,"rda",0.00127616013727411,0.0227077910996008
"2","2","one2many","same","mean","var",2,"rda",0.000522888147283473,0.00799664645372275
"2","2","one2many","same","var","var",2,"rda",1.10165039960006e-07,3.65065611858011e-05
"2","2","one2many","same","2.5%","mean",2,"S",-0.462666398626055,-0.550672985416983
"2","2","one2many","same","50%","mean",2,"S",0.00027818203069172,-0.00645322810899817
"2","2","one2many","same","97.5%","mean",2,"S",0.481509211773407,0.597230495670198
"2","2","one2many","same","mean","mean",2,"S",0.0112522184716797,-0.0279777400541632
"2","2","one2many","same","var","mean",2,"S",0.0488797823000112,0.109107942192092
"2","2","one2many","same","2.5%","var",2,"S",0.0121486812350899,0.00713388405897474
"2","2","one2many","same","50%","var",2,"S",0.0495888730392208,0.0535556554132007
"2","2","one2many","same","97.5%","var",2,"S",0.0970670625087773,0.120547022905833
"2","2","one2many","same","mean","var",2,"S",0.0505118331983095,0.0588434329956718
"2","2","one2many","same","var","var",2,"S",0.000522642102751515,0.00116699874639716
"2","2","one2one","all","2.5%","mean",1,"jaccard",0.000140864038669285,0.000140864038669285
"2","2","one2one","all","50%","mean",1,"jaccard",0.265312698107032,0.265312698107032
"2","2","one2one","all","97.5%","mean",1,"jaccard",0.622317127415795,0.622317127415795
"2","2","one2one","all","mean","mean",1,"jaccard",0.280064059476831,0.280064059476831
"2","2","one2one","all","var","mean",1,"jaccard",0.0271922609655192,0.0271922609655192
"2","2","one2one","all","2.5%","var",1,"jaccard",0.00243280715924444,0.00243280715924444
"2","2","one2one","all","50%","var",1,"jaccard",0.0103370642354096,0.0103370642354096
"2","2","one2one","all","97.5%","var",1,"jaccard",0.0314630411179458,0.0314630411179458
"2","2","one2one","all","mean","var",1,"jaccard",0.0123427042021742,0.0123427042021742
"2","2","one2one","all","var","var",1,"jaccard",6.73327159793794e-05,6.73327159793794e-05
"2","2","one2one","all","2.5%","mean",1,"N",-0.14669459322602,-0.14669459322602
"2","2","one2one","all","50%","mean",1,"N",0.0106819367151268,0.0106819367151268
"2","2","one2one","all","97.5%","mean",1,"N",0.142329194336603,0.142329194336603
"2","2","one2one","all","mean","mean",1,"N",0.000697502832395081,0.000697502832395081
"2","2","one2one","all","var","mean",1,"N",0.00628899548883504,0.00628899548883504
"2","2","one2one","all","2.5%","var",1,"N",0.0142082760579664,0.0142082760579664
"2","2","one2one","all","50%","var",1,"N",0.0462314283154587,0.0462314283154587
"2","2","one2one","all","97.5%","var",1,"N",0.0869205932838639,0.0869205932838639
"2","2","one2one","all","mean","var",1,"N",0.047567230896408,0.047567230896408
"2","2","one2one","all","var","var",1,"N",0.000435816844106654,0.000435816844106654
"2","2","one2one","all","2.5%","mean",1,"rda",0.0538255859093743,0.0538255859093743
"2","2","one2one","all","50%","mean",1,"rda",0.0847937057422609,0.0847937057422609
"2","2","one2one","all","97.5%","mean",1,"rda",0.171398704588392,0.171398704588392
"2","2","one2one","all","mean","mean",1,"rda",0.0911775483396071,0.0911775483396071
"2","2","one2one","all","var","mean",1,"rda",0.000966927844822014,0.000966927844822014
"2","2","one2one","all","2.5%","var",1,"rda",0.000152313365897635,0.000152313365897635
"2","2","one2one","all","50%","var",1,"rda",0.000473634500522299,0.000473634500522299
