"o","mra","mrb","stat","summary","env","measure","cor_a","cor_b"
"0.4","10","20","var","mean",1,"N",0.00480066162479399,0.00480066162479399
"0.4","10","20","var","mean",1,"rda",0.000899504079905169,0.00792336580921883
"0.4","10","20","var","mean",1,"S",0.0581250524961589,0.194533581103485
"0.4","10","20","var","mean",2,"jaccard",0.00205627718745195,0.0323745017639391
"0.4","10","20","var","mean",2,"N",0.0105746680242574,0.0105746680242574
"0.4","10","20","var","mean",2,"rda",0.00441800986650826,0.00323036324666261
"0.4","10","20","var","mean",2,"S",0.161252231491061,0.0769228837321559
"0.4","10","20","var","var",1,"jaccard",1.7637826225061e-06,1.89126806349161e-06
"0.4","10","20","var","var",1,"N",0.000540807647559002,0.000540807647559002
"0.4","10","20","var","var",1,"rda",7.59099539775953e-09,1.14785907583498e-06
"0.4","10","20","var","var",1,"S",1.29313417089967e-05,1.48521157456998e-05
"0.4","10","20","var","var",2,"jaccard",1.2757816826931e-06,3.61268006156802e-06
"0.4","10","20","var","var",2,"N",0.000442927993453976,0.000442927993453976
"0.4","10","20","var","var",2,"rda",1.68768720443093e-07,3.50036883163921e-07
"0.4","10","20","var","var",2,"S",1.3565188306062e-05,1.81973206426991e-05
"0.4","20","1","2.5%","mean",1,"jaccard",-0.168963655670838,0.308478651785633
"0.4","20","1","2.5%","mean",1,"N",-0.127942073353544,-0.127942073353544
"0.4","20","1","2.5%","mean",1,"rda",0.026137779341499,0.146956948428636
"0.4","20","1","2.5%","mean",1,"S",-0.382911348530122,-0.733790445739094
"0.4","20","1","2.5%","mean",2,"jaccard",0.847469846823977,-0.0196426251375685
"0.4","20","1","2.5%","mean",2,"N",-0.142349622086036,-0.142349622086036
"0.4","20","1","2.5%","mean",2,"rda",0.266068916765019,0.0373771380856347
"0.4","20","1","2.5%","mean",2,"S",-0.71956259828936,-0.468002822207872
"0.4","20","1","2.5%","var",1,"jaccard",0.000214837117871009,0.000189677259614883
"0.4","20","1","2.5%","var",1,"N",0.0163061069068136,0.0163061069068136
"0.4","20","1","2.5%","var",1,"rda",2.32269442749017e-05,0.00037871024501725
"0.4","20","1","2.5%","var",1,"S",0.000667756647030557,0.000657753295186591
"0.4","20","1","2.5%","var",2,"jaccard",6.5375253429704e-05,0.000402065163824221
"0.4","20","1","2.5%","var",2,"N",0.0179952086253282,0.0179952086253282
"0.4","20","1","2.5%","var",2,"rda",0.000236972363335968,9.37259400242657e-05
"0.4","20","1","2.5%","var",2,"S",0.000478422878509766,0.000867201117677253
"0.4","20","1","50%","mean",1,"jaccard",-0.014149576041402,0.617257468902471
"0.4","20","1","50%","mean",1,"N",-0.00545123243364121,-0.00545123243364121
"0.4","20","1","50%","mean",1,"rda",0.0500596155748625,0.27870864474425
"0.4","20","1","50%","mean",1,"S",0.0035067347595712,0.0443374732598948
"0.4","20","1","50%","mean",2,"jaccard",0.905887345652105,0.254051778832716
"0.4","20","1","50%","mean",2,"N",0.00431794302342066,0.00431794302342066
"0.4","20","1","50%","mean",2,"rda",0.383479194855986,0.140774487126876
"0.4","20","1","50%","mean",2,"S",-0.033842460247839,-0.0413951873113353
"0.4","20","1","50%","var",1,"jaccard",0.00108123600139154,0.00159761880887548
"0.4","20","1","50%","var",1,"N",0.0518307387839652,0.0518307387839652
"0.4","20","1","50%","var",1,"rda",8.83479020864745e-05,0.00114901413123297
"0.4","20","1","50%","var",1,"S",0.00299927725960349,0.00364183963802105
"0.4","20","1","50%","var",2,"jaccard",0.000245322468481826,0.00232396904185826
"0.4","20","1","50%","var",2,"N",0.0494896625624347,0.0494896625624347
"0.4","20","1","50%","var",2,"rda",0.000603124906785468,0.000671544050048082
"0.4","20","1","50%","var",2,"S",0.00210371745365026,0.00446526330402401
"0.4","20","1","97.5%","mean",1,"jaccard",0.250404728252959,0.832559311194951
"0.4","20","1","97.5%","mean",1,"N",0.150016740556941,0.150016740556941
"0.4","20","1","97.5%","mean",1,"rda",0.126344561249836,0.441540498234484
"0.4","20","1","97.5%","mean",1,"S",0.354361149203915,0.745668453536679
"0.4","20","1","97.5%","mean",2,"jaccard",0.942376810059842,0.628328182673027
"0.4","20","1","97.5%","mean",2,"N",0.145125887435363,0.145125887435363
"0.4","20","1","97.5%","mean",2,"rda",0.520054202653845,0.284392959654636
"0.4","20","1","97.5%","mean",2,"S",0.76932493036241,0.508411142345023
"0.4","20","1","97.5%","var",1,"jaccard",0.00428859165337659,0.00614547556354545
"0.4","20","1","97.5%","var",1,"N",0.109576341410865,0.109576341410865
"0.4","20","1","97.5%","var",1,"rda",0.000357083868230406,0.00421680706826673
"0.4","20","1","97.5%","var",1,"S",0.00799560907125207,0.015357226619521
"0.4","20","1","97.5%","var",2,"jaccard",0.00116235810693077,0.00776786576535029
"0.4","20","1","97.5%","var",2,"N",0.101913154923139,0.101913154923139
"0.4","20","1","97.5%","var",2,"rda",0.00144913957155988,0.00218064869692104
"0.4","20","1","97.5%","var",2,"S",0.00911738338427863,0.0144253568500307
"0.4","20","1","mean","mean",1,"jaccard",0.00538480673877835,0.610424744719935
"0.4","20","1","mean","mean",1,"N",-0.00184674046332958,-0.00184674046332958
"0.4","20","1","mean","mean",1,"rda",0.0555801233938304,0.286978044572984
"0.4","20","1","mean","mean",1,"S",0.00924961405865321,0.0406981320484093
"0.4","20","1","mean","mean",2,"jaccard",0.90167204964716,0.286680058550756
"0.4","20","1","mean","mean",2,"N",0.0083887341969385,0.0083887341969385
"0.4","20","1","mean","mean",2,"rda",0.386313604202729,0.143727655713493
"0.4","20","1","mean","mean",2,"S",0.0108061182134691,-0.00660158367358591
"0.4","20","1","mean","var",1,"jaccard",0.0013899025192698,0.00210980093966624
"0.4","20","1","mean","var",1,"N",0.0543862003009032,0.0543862003009032
"0.4","20","1","mean","var",1,"rda",0.000117754376688607,0.00142344891343462
"0.4","20","1","mean","var",1,"S",0.00339624769442987,0.00509112670242244
"0.4","20","1","mean","var",2,"jaccard",0.000334726758425857,0.00282307343182827
"0.4","20","1","mean","var",2,"N",0.0521553720959771,0.0521553720959771
"0.4","20","1","mean","var",2,"rda",0.000671166667319753,0.000861899509980592
"0.4","20","1","mean","var",2,"S",0.00289077801313337,0.00517034391303909
"0.4","20","1","var","mean",1,"jaccard",0.0125642090713318,0.0186849435481385
"0.4","20","1","var","mean",1,"N",0.00593053790866815,0.00593053790866815
"0.4","20","1","var","mean",1,"rda",0.000678011562772299,0.00707489423385149
"0.4","20","1","var","mean",1,"S",0.0420752316169195,0.176389662504793
"0.4","20","1","var","mean",2,"jaccard",0.000590631546931469,0.0351128507096571
"0.4","20","1","var","mean",2,"N",0.00989284482473493,0.00989284482473493
"0.4","20","1","var","mean",2,"rda",0.0040179487902298,0.0039081719458915
"0.4","20","1","var","mean",2,"S",0.149443566488941,0.0814383625242984
"0.4","20","1","var","var",1,"jaccard",1.07153868055557e-06,3.66776017836794e-06
"0.4","20","1","var","var",1,"N",0.000581054093801624,0.000581054093801624
"0.4","20","1","var","var",1,"rda",7.95355661645644e-09,9.9840314375793e-07
"0.4","20","1","var","var",1,"S",4.62325693500257e-06,1.75172582191797e-05
"0.4","20","1","var","var",2,"jaccard",1.01353538085754e-07,3.89235684814045e-06
"0.4","20","1","var","var",2,"N",0.000480652609905318,0.000480652609905318
"0.4","20","1","var","var",2,"rda",1.1244892402617e-07,3.3509684874698e-07
"0.4","20","1","var","var",2,"S",6.89988220114595e-06,1.44811638403481e-05
"0.4","20","10","2.5%","mean",1,"jaccard",-0.145929657003695,0.32160657846253
"0.4","20","10","2.5%","mean",1,"N",-0.150077736859715,-0.150077736859715
"0.4","20","10","2.5%","mean",1,"rda",0.0279797656364887,0.137314429624634
"0.4","20","10","2.5%","mean",1,"S",-0.421093901804406,-0.637269685198185
"0.4","20","10","2.5%","mean",2,"jaccard",0.842906188670574,0.013742510568524
"0.4","20","10","2.5%","mean",2,"N",-0.125890651664617,-0.125890651664617
"0.4","20","10","2.5%","mean",2,"rda",0.275950118142727,0.0415655262592141
"0.4","20","10","2.5%","mean",2,"S",-0.632482573689552,-0.512871184518212
"0.4","20","10","2.5%","var",1,"jaccard",0.000233518183834491,0.000247046892402671
"0.4","20","10","2.5%","var",1,"N",0.0133344919763731,0.0133344919763731
"0.4","20","10","2.5%","var",1,"rda",3.32670622900555e-05,0.000316502091185202
"0.4","20","10","2.5%","var",1,"S",0.000911359515620249,0.000761058110525342
"0.4","20","10","2.5%","var",2,"jaccard",4.87626867972115e-05,0.000575655182950573
"0.4","20","10","2.5%","var",2,"N",0.0132595315601163,0.0132595315601163
"0.4","20","10","2.5%","var",2,"rda",0.000215912025593426,0.000111451137381186
"0.4","20","10","2.5%","var",2,"S",0.00049702520096903,0.000909007079879694
"0.4","20","10","50%","mean",1,"jaccard",-0.000144157296169539,0.648737992532558
"0.4","20","10","50%","mean",1,"N",-0.00981805651080102,-0.00981805651080102
"0.4","20","10","50%","mean",1,"rda",0.0508813951522567,0.297931196975158
"0.4","20","10","50%","mean",1,"S",0.0153116308010173,0.0669439646113465
"0.4","20","10","50%","mean",2,"jaccard",0.902561934122972,0.289415260669379
"0.4","20","10","50%","mean",2,"N",0.00183606466688791,0.00183606466688791
"0.4","20","10","50%","mean",2,"rda",0.377767743379137,0.129955933869315
"0.4","20","10","50%","mean",2,"S",0.0148296719767012,0.0506506034362195
"0.4","20","10","50%","var",1,"jaccard",0.00126972214720133,0.00154200494676053
"0.4","20","10","50%","var",1,"N",0.0521738631201746,0.0521738631201746
"0.4","20","10","50%","var",1,"rda",9.44372943462616e-05,0.0012516769228971
"0.4","20","10","50%","var",1,"S",0.00290597989235246,0.00423921023143258
"0.4","20","10","50%","var",2,"jaccard",0.000236898778581908,0.00215587053663239
"0.4","20","10","50%","var",2,"N",0.05129190862978,0.05129190862978
"0.4","20","10","50%","var",2,"rda",0.000615891899967309,0.000649059206050853
"0.4","20","10","50%","var",2,"S",0.00232514799627657,0.00368892254303288
"0.4","20","10","97.5%","mean",1,"jaccard",0.284428063547819,0.839338063914263
"0.4","20","10","97.5%","mean",1,"N",0.144859652771186,0.144859652771186
"0.4","20","10","97.5%","mean",1,"rda",0.104311375662231,0.450448926083299
"0.4","20","10","97.5%","mean",1,"S",0.442991031283227,0.774813112574948
"0.4","20","10","97.5%","mean",2,"jaccard",0.938405911874045,0.608256651511047
"0.4","20","10","97.5%","mean",2,"N",0.195559110383646,0.195559110383646
"0.4","20","10","97.5%","mean",2,"rda",0.478567598913632,0.285829645190788
"0.4","20","10","97.5%","mean",2,"S",0.671334775752249,0.533009278752724
"0.4","20","10","97.5%","var",1,"jaccard",0.00359302541699824,0.00818307065158179
"0.4","20","10","97.5%","var",1,"N",0.113798665569695,0.113798665569695
"0.4","20","10","97.5%","var",1,"rda",0.000341277678333133,0.00371651631084222
"0.4","20","10","97.5%","var",1,"S",0.00984637063626197,0.0175564508226192
"0.4","20","10","97.5%","var",2,"jaccard",0.00090816967739867,0.00732178341914844
"0.4","20","10","97.5%","var",2,"N",0.113028428254661,0.113028428254661
"0.4","20","10","97.5%","var",2,"rda",0.00128081886371694,0.00236769483545447
"0.4","20","10","97.5%","var",2,"S",0.00933591938715319,0.0138719221716368
"0.4","20","10","mean","mean",1,"jaccard",0.0225340392284296,0.624862436330336
"0.4","20","10","mean","mean",1,"N",-0.00641226897508856,-0.00641226897508856
"0.4","20","10","mean","mean",1,"rda",0.0559960651772872,0.288453605498238
"0.4","20","10","mean","mean",1,"S",0.0088692588298588,0.043785947609041
"0.4","20","10","mean","mean",2,"jaccard",0.900089905776319,0.285081951831331
"0.4","20","10","mean","mean",2,"N",0.0025926914543186,0.0025926914543186
"0.4","20","10","mean","mean",2,"rda",0.379236681415517,0.136837890121916
"0.4","20","10","mean","mean",2,"S",0.0297461489358572,0.0556413240525481
"0.4","20","10","mean","var",1,"jaccard",0.00146892260193227,0.00211613432169098
"0.4","20","10","mean","var",1,"N",0.0547143969410229,0.0547143969410229
"0.4","20","10","mean","var",1,"rda",0.000118504564621381,0.00142891472794551
"0.4","20","10","mean","var",1,"S",0.00356878270546246,0.00527184168344299
"0.4","20","10","mean","var",2,"jaccard",0.000309132972634823,0.00278711985275495
"0.4","20","10","mean","var",2,"N",0.0520676728317887,0.0520676728317887
"0.4","20","10","mean","var",2,"rda",0.000657659071251989,0.000803842813603936
"0.4","20","10","mean","var",2,"S",0.00294759666768073,0.00508095638307441
"0.4","20","10","var","mean",1,"jaccard",0.0126299717404914,0.0218134127507702
"0.4","20","10","var","mean",1,"N",0.00586859390313703,0.00586859390313703
"0.4","20","10","var","mean",1,"rda",0.000599906952291629,0.00640540409099821
"0.4","20","10","var","mean",1,"S",0.0553233326438519,0.170405043061953
"0.4","20","10","var","mean",2,"jaccard",0.000726532801975006,0.0289327465054817
"0.4","20","10","var","mean",2,"N",0.00630207923993055,0.00630207923993055
"0.4","20","10","var","mean",2,"rda",0.00335535113724231,0.00423213449774761
"0.4","20","10","var","mean",2,"S",0.148612490342807,0.0919987609976109
"0.4","20","10","var","var",1,"jaccard",9.00041727116103e-07,5.9867318492338e-06
"0.4","20","10","var","var",1,"N",0.000584844816573663,0.000584844816573663
"0.4","20","10","var","var",1,"rda",7.15234941626269e-09,8.06661078422236e-07
"0.4","20","10","var","var",1,"S",6.36891157242193e-06,2.06931968264148e-05
"0.4","20","10","var","var",2,"jaccard",5.55586881535954e-08,3.26928137918026e-06
"0.4","20","10","var","var",2,"N",0.000755321946954809,0.000755321946954809
"0.4","20","10","var","var",2,"rda",8.38939219794843e-08,3.48682818832455e-07
"0.4","20","10","var","var",2,"S",5.77627485481604e-06,1.88340785202096e-05
"0.4","20","20","2.5%","mean",1,"jaccard",-0.182032363427336,0.248363667423565
"0.4","20","20","2.5%","mean",1,"N",-0.147706400148797,-0.147706400148797
"0.4","20","20","2.5%","mean",1,"rda",0.0254939618451474,0.134781998342563
"0.4","20","20","2.5%","mean",1,"S",-0.354174821604118,-0.73427945434783
"0.4","20","20","2.5%","mean",2,"jaccard",0.820928572838428,-0.0347280111016461
"0.4","20","20","2.5%","mean",2,"N",-0.170146732029206,-0.170146732029206
"0.4","20","20","2.5%","mean",2,"rda",0.29281463942122,0.033678602849582
"0.4","20","20","2.5%","mean",2,"S",-0.714584809184779,-0.648719097245525
"0.4","20","20","2.5%","var",1,"jaccard",0.000272024068126921,0.000169434596348812
"0.4","20","20","2.5%","var",1,"N",0.0118691413725141,0.0118691413725141
"0.4","20","20","2.5%","var",1,"rda",3.3393403348874e-05,0.000202221957607435
"0.4","20","20","2.5%","var",1,"S",0.000797529725290079,0.000589414243035476
"0.4","20","20","2.5%","var",2,"jaccard",6.38360467087959e-05,0.000579192673771393
"0.4","20","20","2.5%","var",2,"N",0.012843420836775,0.012843420836775
"0.4","20","20","2.5%","var",2,"rda",0.00018232078916072,9.70256438697911e-05
"0.4","20","20","2.5%","var",2,"S",0.000669561075375869,0.00108983706962445
"0.4","20","20","50%","mean",1,"jaccard",0.00575640216915613,0.660945430054063
"0.4","20","20","50%","mean",1,"N",-0.00261025124748655,-0.00261025124748655
"0.4","20","20","50%","mean",1,"rda",0.0494364256959663,0.266545485414527
"0.4","20","20","50%","mean",1,"S",0.0476998108881103,0.0734778599732885
"0.4","20","20","50%","mean",2,"jaccard",0.901816756297162,0.284309885255117
"0.4","20","20","50%","mean",2,"N",-0.0031929998631977,-0.0031929998631977
"0.4","20","20","50%","mean",2,"rda",0.389114066934953,0.136372192243497
"0.4","20","20","50%","mean",2,"S",-0.0845110828512701,0.0228349065765898
"0.4","20","20","50%","var",1,"jaccard",0.00120862748079967,0.00121442560803498
"0.4","20","20","50%","var",1,"N",0.0466541487947693,0.0466541487947693
"0.4","20","20","50%","var",1,"rda",8.99255763751414e-05,0.00114299959032421
"0.4","20","20","50%","var",1,"S",0.00305986689476422,0.00400794924703616
"0.4","20","20","50%","var",2,"jaccard",0.000254134930693119,0.00230999937525669
"0.4","20","20","50%","var",2,"N",0.0474989295095819,0.0474989295095819
"0.4","20","20","50%","var",2,"rda",0.000622661404728859,0.000669447600823895
"0.4","20","20","50%","var",2,"S",0.00231639449545835,0.00391042233671315
"0.4","20","20","97.5%","mean",1,"jaccard",0.258714322181287,0.848665671668978
"0.4","20","20","97.5%","mean",1,"N",0.110863233335684,0.110863233335684
"0.4","20","20","97.5%","mean",1,"rda",0.101580548035901,0.461569686023304
"0.4","20","20","97.5%","mean",1,"S",0.418534450429716,0.706899232484021
"0.4","20","20","97.5%","mean",2,"jaccard",0.938749589963114,0.612074769663495
"0.4","20","20","97.5%","mean",2,"N",0.13447127674857,0.13447127674857
"0.4","20","20","97.5%","mean",2,"rda",0.509087636308936,0.309810390375622
"0.4","20","20","97.5%","mean",2,"S",0.685270336123178,0.533550095847546
"0.4","20","20","97.5%","var",1,"jaccard",0.00498777740230505,0.00925249764297152
"0.4","20","20","97.5%","var",1,"N",0.0966223586166957,0.0966223586166957
"0.4","20","20","97.5%","var",1,"rda",0.000248158366298528,0.00442814946342956
"0.4","20","20","97.5%","var",1,"S",0.00995582145797357,0.0157070555131636
"0.4","20","20","97.5%","var",2,"jaccard",0.000864056482834046,0.0111941473577767
"0.4","20","20","97.5%","var",2,"N",0.102537875488378,0.102537875488378
"0.4","20","20","97.5%","var",2,"rda",0.0012621046309604,0.00271941755424404
"0.4","20","20","97.5%","var",2,"S",0.0085279748910316,0.0174016129709753
"0.4","20","20","mean","mean",1,"jaccard",0.0217852415929434,0.641042267399521
"0.4","20","20","mean","mean",1,"N",-0.00389448290307265,-0.00389448290307265
"0.4","20","20","mean","mean",1,"rda",0.0547454250357159,0.279416272057472
"0.4","20","20","mean","mean",1,"S",0.0345402643969721,0.0612066312370095
"0.4","20","20","mean","mean",2,"jaccard",0.899206786420585,0.279197462138355
"0.4","20","20","mean","mean",2,"N",-0.00689147136010827,-0.00689147136010827
"0.4","20","20","mean","mean",2,"rda",0.38896092018445,0.147014384169291
"0.4","20","20","mean","mean",2,"S",-0.0325242763601974,0.0104544712500456
"0.4","20","20","mean","var",1,"jaccard",0.0015442587414109,0.00218199227187492
"0.4","20","20","mean","var",1,"N",0.0498382824683862,0.0498382824683862
"0.4","20","20","mean","var",1,"rda",0.000106733927902686,0.00139209069790131
"0.4","20","20","mean","var",1,"S",0.00370184309555091,0.00485397043487825
"0.4","20","20","mean","var",2,"jaccard",0.00035330609156772,0.00327082363581873
"0.4","20","20","mean","var",2,"N",0.0513443521215517,0.0513443521215517
"0.4","20","20","mean","var",2,"rda",0.000652062436003134,0.000897196627098533
