"topo","envfilt","stat","summary","env","measure","time","cor_a","cor_b"
"many2many","same","50%","mean",2,"S","T2000",0.0967267535437417,0.0411420304519824
"many2many","same","50%","mean",2,"S","T4000",0.093168824295372,0.0614166364991283
"many2many","same","50%","mean",2,"S","T8000",0.100228725006226,0.0658893745842623
"many2many","same","50%","var",1,"jaccard","T1000",0.000896147536216983,0.000689724470215605
"many2many","same","50%","var",1,"jaccard","T2000",0.000923000584430422,0.000699898816542258
"many2many","same","50%","var",1,"jaccard","T4000",0.00107280502064225,0.000871464895463073
"many2many","same","50%","var",1,"jaccard","T8000",0.000934406199147229,0.000779015271529578
"many2many","same","50%","var",1,"N","T1000",0.0436389499685118,0.0436389499685118
"many2many","same","50%","var",1,"N","T2000",0.0418762431781411,0.0418762431781411
"many2many","same","50%","var",1,"N","T4000",0.0442764744728799,0.0442764744728799
"many2many","same","50%","var",1,"N","T8000",0.0473619520887552,0.0473619520887552
"many2many","same","50%","var",1,"rda","T1000",8.27300909230161e-05,0.000139246202438417
"many2many","same","50%","var",1,"rda","T2000",7.8727558492512e-05,0.000110145693885303
"many2many","same","50%","var",1,"rda","T4000",8.69613457409049e-05,0.000135523426592263
"many2many","same","50%","var",1,"rda","T8000",8.43461905094254e-05,0.000123988702869215
"many2many","same","50%","var",1,"S","T1000",0.00260859755544495,0.00220104088085625
"many2many","same","50%","var",1,"S","T2000",0.00249341676738771,0.00220635961489177
"many2many","same","50%","var",1,"S","T4000",0.00334470325409811,0.00201610661895514
"many2many","same","50%","var",1,"S","T8000",0.00331157840226383,0.00193268278837016
"many2many","same","50%","var",2,"jaccard","T1000",0.000385995088500647,0.000732716642490849
"many2many","same","50%","var",2,"jaccard","T2000",0.00035162600518332,0.000736645970857844
"many2many","same","50%","var",2,"jaccard","T4000",0.000351635930253793,0.000825749354941289
"many2many","same","50%","var",2,"jaccard","T8000",0.000403632101516271,0.000757257219909506
"many2many","same","50%","var",2,"N","T1000",0.0503202036930996,0.0503202036930996
"many2many","same","50%","var",2,"N","T2000",0.0502040547991637,0.0502040547991637
"many2many","same","50%","var",2,"N","T4000",0.0430123966558049,0.0430123966558049
"many2many","same","50%","var",2,"N","T8000",0.0528249635021035,0.0528249635021035
"many2many","same","50%","var",2,"rda","T1000",0.000559450927906996,0.00140947220460141
"many2many","same","50%","var",2,"rda","T2000",0.000555756718314713,0.00115150067326786
"many2many","same","50%","var",2,"rda","T4000",0.00051867179806956,0.00122837611252701
"many2many","same","50%","var",2,"rda","T8000",0.000613631870762761,0.00130180613318003
"many2many","same","50%","var",2,"S","T1000",0.00171370397058658,0.00311854886526963
"many2many","same","50%","var",2,"S","T2000",0.00220180303409597,0.00295925841115954
"many2many","same","50%","var",2,"S","T4000",0.00237936602152115,0.0035804006833963
"many2many","same","50%","var",2,"S","T8000",0.0025763667132315,0.00374904696546137
"many2many","same","97.5%","mean",1,"jaccard","T1000",0.281098447229877,0.315193779294157
"many2many","same","97.5%","mean",1,"jaccard","T2000",0.277481234476764,0.318734682590121
"many2many","same","97.5%","mean",1,"jaccard","T4000",0.277276814124028,0.31519014044391
"many2many","same","97.5%","mean",1,"jaccard","T8000",0.279936311164094,0.337960927004602
"many2many","same","97.5%","mean",1,"N","T1000",0.227686712342681,0.227686712342681
"many2many","same","97.5%","mean",1,"N","T2000",0.205074546509023,0.205074546509023
"many2many","same","97.5%","mean",1,"N","T4000",0.217830699982192,0.217830699982192
"many2many","same","97.5%","mean",1,"N","T8000",0.2180595417896,0.2180595417896
"many2many","same","97.5%","mean",1,"rda","T1000",0.109991555569597,0.0958441572920758
"many2many","same","97.5%","mean",1,"rda","T2000",0.116284726624586,0.109365176629873
"many2many","same","97.5%","mean",1,"rda","T4000",0.115543505259447,0.112111655812192
"many2many","same","97.5%","mean",1,"rda","T8000",0.111580270341955,0.123445861807679
"many2many","same","97.5%","mean",1,"S","T1000",0.477613373870593,0.411361659102391
"many2many","same","97.5%","mean",1,"S","T2000",0.463771545946431,0.423067283782381
"many2many","same","97.5%","mean",1,"S","T4000",0.430246717947948,0.41308574915851
"many2many","same","97.5%","mean",1,"S","T8000",0.45349636429335,0.394666663004608
"many2many","same","97.5%","mean",2,"jaccard","T1000",0.918466579592063,0.888165050077416
"many2many","same","97.5%","mean",2,"jaccard","T2000",0.914665923026336,0.893409941953463
"many2many","same","97.5%","mean",2,"jaccard","T4000",0.91265971286027,0.896991570437612
"many2many","same","97.5%","mean",2,"jaccard","T8000",0.916837776669386,0.894419755550979
"many2many","same","97.5%","mean",2,"N","T1000",0.610249230256701,0.610249230256701
"many2many","same","97.5%","mean",2,"N","T2000",0.618943981534852,0.618943981534852
"many2many","same","97.5%","mean",2,"N","T4000",0.609797208180032,0.609797208180032
"many2many","same","97.5%","mean",2,"N","T8000",0.609669413812602,0.609669413812602
"many2many","same","97.5%","mean",2,"rda","T1000",0.420874511687363,0.537334490916093
"many2many","same","97.5%","mean",2,"rda","T2000",0.416113370193529,0.542336774440784
"many2many","same","97.5%","mean",2,"rda","T4000",0.419173837345057,0.548985115794208
"many2many","same","97.5%","mean",2,"rda","T8000",0.434603915825717,0.558568894396108
"many2many","same","97.5%","mean",2,"S","T1000",0.717957997436726,0.80425314382333
"many2many","same","97.5%","mean",2,"S","T2000",0.712029131797734,0.831840230937827
"many2many","same","97.5%","mean",2,"S","T4000",0.725926892354204,0.825731611219174
"many2many","same","97.5%","mean",2,"S","T8000",0.710012581971199,0.836770444844956
"many2many","same","97.5%","var",1,"jaccard","T1000",0.00282645961588706,0.00330254089660874
"many2many","same","97.5%","var",1,"jaccard","T2000",0.00345874869732702,0.00350437207989337
"many2many","same","97.5%","var",1,"jaccard","T4000",0.00429421867705422,0.00398412709510083
"many2many","same","97.5%","var",1,"jaccard","T8000",0.00315698816315727,0.00395270958698847
"many2many","same","97.5%","var",1,"N","T1000",0.102459915864609,0.102459915864609
"many2many","same","97.5%","var",1,"N","T2000",0.0903985634273876,0.0903985634273876
"many2many","same","97.5%","var",1,"N","T4000",0.107504200169295,0.107504200169295
"many2many","same","97.5%","var",1,"N","T8000",0.0963920045415458,0.0963920045415458
"many2many","same","97.5%","var",1,"rda","T1000",0.00023953661036558,0.000687307390459847
"many2many","same","97.5%","var",1,"rda","T2000",0.000271428498359289,0.00117155359595835
"many2many","same","97.5%","var",1,"rda","T4000",0.000481789133705829,0.000814054534626733
"many2many","same","97.5%","var",1,"rda","T8000",0.00029981755586337,0.00119460221537816
"many2many","same","97.5%","var",1,"S","T1000",0.0108627426791333,0.00948197715064392
"many2many","same","97.5%","var",1,"S","T2000",0.01081785115507,0.0103470205437343
"many2many","same","97.5%","var",1,"S","T4000",0.0119561774647406,0.0102088051968328
"many2many","same","97.5%","var",1,"S","T8000",0.0122501867993573,0.0109272010630873
"many2many","same","97.5%","var",2,"jaccard","T1000",0.00185644917396938,0.00385507589230007
"many2many","same","97.5%","var",2,"jaccard","T2000",0.00162133167178304,0.00330591617932926
"many2many","same","97.5%","var",2,"jaccard","T4000",0.00162083454714755,0.00566714252373244
"many2many","same","97.5%","var",2,"jaccard","T8000",0.00189556476894302,0.00463365400617007
"many2many","same","97.5%","var",2,"N","T1000",0.123843730635526,0.123843730635526
"many2many","same","97.5%","var",2,"N","T2000",0.113610827390243,0.113610827390243
"many2many","same","97.5%","var",2,"N","T4000",0.113159087999485,0.113159087999485
"many2many","same","97.5%","var",2,"N","T8000",0.126439177149014,0.126439177149014
"many2many","same","97.5%","var",2,"rda","T1000",0.0022563267058472,0.00564638033477934
"many2many","same","97.5%","var",2,"rda","T2000",0.00160609129876146,0.00362494669214676
"many2many","same","97.5%","var",2,"rda","T4000",0.00163736602789775,0.00514123782236491
"many2many","same","97.5%","var",2,"rda","T8000",0.0012801239821557,0.00555947754358236
"many2many","same","97.5%","var",2,"S","T1000",0.0081495205400004,0.0138354606312566
"many2many","same","97.5%","var",2,"S","T2000",0.0120846958105642,0.0140131044047413
"many2many","same","97.5%","var",2,"S","T4000",0.0132383189929597,0.0170953525378675
"many2many","same","97.5%","var",2,"S","T8000",0.011592572733704,0.0157781037523009
"many2many","same","mean","mean",1,"jaccard","T1000",-0.00524868336275439,-0.0121585764462685
"many2many","same","mean","mean",1,"jaccard","T2000",-0.00556931131663517,-0.0116645094234771
"many2many","same","mean","mean",1,"jaccard","T4000",-0.00801314820233269,-0.01245970380538
"many2many","same","mean","mean",1,"jaccard","T8000",-0.0082374996317696,-0.0113528723732895
"many2many","same","mean","mean",1,"N","T1000",0.00350431735475296,0.00350431735475296
"many2many","same","mean","mean",1,"N","T2000",0.00346334314948405,0.00346334314948405
"many2many","same","mean","mean",1,"N","T4000",-0.00126316411330383,-0.00126316411330383
"many2many","same","mean","mean",1,"N","T8000",0.0145215901925672,0.0145215901925672
"many2many","same","mean","mean",1,"rda","T1000",0.0504914603754967,0.0473194736390279
"many2many","same","mean","mean",1,"rda","T2000",0.0502900430823336,0.047655764685499
"many2many","same","mean","mean",1,"rda","T4000",0.0507627791941894,0.048636501627603
"many2many","same","mean","mean",1,"rda","T8000",0.0509108648642006,0.0500004972423496
"many2many","same","mean","mean",1,"S","T1000",0.0173533816867904,0.0238767395029127
"many2many","same","mean","mean",1,"S","T2000",0.0153409954703621,0.0212158419960883
"many2many","same","mean","mean",1,"S","T4000",0.013692527926434,0.0189842037507906
"many2many","same","mean","mean",1,"S","T8000",0.0102463260153129,0.0170950878938281
"many2many","same","mean","mean",2,"jaccard","T1000",0.855582590472357,0.77500391545811
"many2many","same","mean","mean",2,"jaccard","T2000",0.857955367027626,0.767105974725473
"many2many","same","mean","mean",2,"jaccard","T4000",0.861122339269901,0.762114053706485
"many2many","same","mean","mean",2,"jaccard","T8000",0.864034106293005,0.759804573740963
"many2many","same","mean","mean",2,"N","T1000",0.00180339606323974,0.00180339606323974
"many2many","same","mean","mean",2,"N","T2000",-0.00816200686057646,-0.00816200686057646
"many2many","same","mean","mean",2,"N","T4000",0.00740118890411143,0.00740118890411143
"many2many","same","mean","mean",2,"N","T8000",0.00939975832182126,0.00939975832182126
"many2many","same","mean","mean",2,"rda","T1000",0.306834955676795,0.374900582081404
"many2many","same","mean","mean",2,"rda","T2000",0.307957219781214,0.376533700069308
"many2many","same","mean","mean",2,"rda","T4000",0.311187305334645,0.379258048136165
"many2many","same","mean","mean",2,"rda","T8000",0.313726463613532,0.3810953346954
"many2many","same","mean","mean",2,"S","T1000",0.0589243177470714,0.0189004448589702
"many2many","same","mean","mean",2,"S","T2000",0.0603013602275848,0.0243819437938911
"many2many","same","mean","mean",2,"S","T4000",0.0641880042134905,0.0300754081304616
"many2many","same","mean","mean",2,"S","T8000",0.0653997883456198,0.0287549653024596
"many2many","same","mean","var",1,"jaccard","T1000",0.00109060357178378,0.00103632551579726
"many2many","same","mean","var",1,"jaccard","T2000",0.0011702409517964,0.00109430227092527
"many2many","same","mean","var",1,"jaccard","T4000",0.00133230281213179,0.00114319588726874
"many2many","same","mean","var",1,"jaccard","T8000",0.00117609086563244,0.00121871678262343
"many2many","same","mean","var",1,"N","T1000",0.0441441272818998,0.0441441272818998
"many2many","same","mean","var",1,"N","T2000",0.0445997465811837,0.0445997465811837
"many2many","same","mean","var",1,"N","T4000",0.0468409146751705,0.0468409146751705
"many2many","same","mean","var",1,"N","T8000",0.0446215566519995,0.0446215566519995
"many2many","same","mean","var",1,"rda","T1000",0.000104404278289942,0.000206168221843267
"many2many","same","mean","var",1,"rda","T2000",0.000109090764318452,0.0002073629470734
"many2many","same","mean","var",1,"rda","T4000",0.000127682641395722,0.000208966618660578
"many2many","same","mean","var",1,"rda","T8000",0.000109757187387072,0.000243265593440555
"many2many","same","mean","var",1,"S","T1000",0.00352073578429124,0.00286503853802316
"many2many","same","mean","var",1,"S","T2000",0.00351275176580493,0.00328263248469765
"many2many","same","mean","var",1,"S","T4000",0.00404722034907602,0.00318968665551204
"many2many","same","mean","var",1,"S","T8000",0.00410595383806599,0.00322883146263929
"many2many","same","mean","var",2,"jaccard","T1000",0.000537820972819674,0.00102878627122382
"many2many","same","mean","var",2,"jaccard","T2000",0.000483362534399318,0.00106222384516388
"many2many","same","mean","var",2,"jaccard","T4000",0.000465955953716403,0.00128613162288524
"many2many","same","mean","var",2,"jaccard","T8000",0.00049154745824953,0.00126505524072546
"many2many","same","mean","var",2,"N","T1000",0.0512530052332522,0.0512530052332522
"many2many","same","mean","var",2,"N","T2000",0.0506289877922782,0.0506289877922782
"many2many","same","mean","var",2,"N","T4000",0.0495782999364368,0.0495782999364368
"many2many","same","mean","var",2,"N","T8000",0.0526629084484773,0.0526629084484773
"many2many","same","mean","var",2,"rda","T1000",0.000688708793859556,0.00174003901139688
"many2many","same","mean","var",2,"rda","T2000",0.000620182438139767,0.00145607860213238
"many2many","same","mean","var",2,"rda","T4000",0.000625371666414805,0.00164231776154899
"many2many","same","mean","var",2,"rda","T8000",0.000635833940043228,0.00179357981768714
"many2many","same","mean","var",2,"S","T1000",0.00255638861441355,0.00402929348151433
"many2many","same","mean","var",2,"S","T2000",0.00303507758490049,0.00406813462857013
"many2many","same","mean","var",2,"S","T4000",0.00321607709782835,0.0048027410733328
"many2many","same","mean","var",2,"S","T8000",0.00341613328573427,0.00496888550800449
"many2many","same","var","mean",1,"jaccard","T1000",0.0196790601923011,0.0214300054968833
"many2many","same","var","mean",1,"jaccard","T2000",0.0191728932580439,0.0209222068984697
"many2many","same","var","mean",1,"jaccard","T4000",0.0186636549734708,0.0197682423750045
"many2many","same","var","mean",1,"jaccard","T8000",0.0181579886588654,0.0201555010767624
"many2many","same","var","mean",1,"N","T1000",0.01230456980861,0.01230456980861
"many2many","same","var","mean",1,"N","T2000",0.00960682837055255,0.00960682837055255
"many2many","same","var","mean",1,"N","T4000",0.0102358139865161,0.0102358139865161
"many2many","same","var","mean",1,"N","T8000",0.0086094477914491,0.0086094477914491
"many2many","same","var","mean",1,"rda","T1000",0.00050796471402607,0.000995332897777168
"many2many","same","var","mean",1,"rda","T2000",0.000549732914988909,0.00118909326644667
"many2many","same","var","mean",1,"rda","T4000",0.0005878182075309,0.00134607728453776
"many2many","same","var","mean",1,"rda","T8000",0.000618188077516395,0.00154894464203823
"many2many","same","var","mean",1,"S","T1000",0.0482066276570281,0.0452752681171907
"many2many","same","var","mean",1,"S","T2000",0.0478980977784922,0.0449712896384643
"many2many","same","var","mean",1,"S","T4000",0.0466518554433677,0.0457392436362883
