"sigA","sigB","topo","envfilt","stat","summary","env","measure","cor_a","cor_b"
"0.25","1","one2one","opposite","97.5%","var",2,"S",0.00157329361996864,0.00187510392749445
"0.25","1","one2one","opposite","mean","mean",1,"jaccard",-0.0227999430720455,0.0169418888942133
"0.25","1","one2one","opposite","mean","mean",1,"N",0.0376698705814929,0.0376698705814929
"0.25","1","one2one","opposite","mean","mean",1,"rda",0.0465779782871627,0.0534318755331665
"0.25","1","one2one","opposite","mean","mean",1,"S",0.0294269340234534,0.0251162394347423
"0.25","1","one2one","opposite","mean","mean",2,"jaccard",0.870708976551775,0.865616975688982
"0.25","1","one2one","opposite","mean","mean",2,"N",-0.028239830830321,-0.028239830830321
"0.25","1","one2one","opposite","mean","mean",2,"rda",0.361737112418496,0.350013441424256
"0.25","1","one2one","opposite","mean","mean",2,"S",-0.0134304418347545,-0.0128351938765455
"0.25","1","one2one","opposite","mean","var",1,"jaccard",0.000297639568780903,0.000437312029921898
"0.25","1","one2one","opposite","mean","var",1,"N",0.0353782331545518,0.0353782331545518
"0.25","1","one2one","opposite","mean","var",1,"rda",4.47841529283275e-05,6.21257516289935e-05
"0.25","1","one2one","opposite","mean","var",1,"S",0.00112072769124886,0.00141995829241362
"0.25","1","one2one","opposite","mean","var",2,"jaccard",0.000108797177860005,0.000134644474175672
"0.25","1","one2one","opposite","mean","var",2,"N",0.0410966184274255,0.0410966184274255
"0.25","1","one2one","opposite","mean","var",2,"rda",0.000347421778474816,0.000341609022618284
"0.25","1","one2one","opposite","mean","var",2,"S",0.000695425519150473,0.000772497867011648
"0.25","1","one2one","opposite","var","mean",1,"jaccard",0.0114819258316447,0.0110013083478178
"0.25","1","one2one","opposite","var","mean",1,"N",0.0237052891003687,0.0237052891003687
"0.25","1","one2one","opposite","var","mean",1,"rda",0.00107664400907017,0.000926842454960868
"0.25","1","one2one","opposite","var","mean",1,"S",0.04587391690092,0.0431737475940479
"0.25","1","one2one","opposite","var","mean",2,"jaccard",0.0016033503474073,0.0015593059968893
"0.25","1","one2one","opposite","var","mean",2,"N",0.115664581282086,0.115664581282086
"0.25","1","one2one","opposite","var","mean",2,"rda",0.00815973380623635,0.00784961288674224
"0.25","1","one2one","opposite","var","mean",2,"S",0.151724342433428,0.14872636489662
"0.25","1","one2one","opposite","var","var",1,"jaccard",4.06388780844773e-08,1.01720696535753e-07
"0.25","1","one2one","opposite","var","var",1,"N",0.00110129430907786,0.00110129430907786
"0.25","1","one2one","opposite","var","var",1,"rda",2.84821564991202e-09,2.00292171182775e-09
"0.25","1","one2one","opposite","var","var",1,"S",3.64045271607593e-07,7.26058048877807e-07
"0.25","1","one2one","opposite","var","var",2,"jaccard",9.80877459867133e-09,1.61429600090496e-08
"0.25","1","one2one","opposite","var","var",2,"N",0.00131222070888475,0.00131222070888475
"0.25","1","one2one","opposite","var","var",2,"rda",1.14677052400068e-07,1.11893343310679e-07
"0.25","1","one2one","opposite","var","var",2,"S",1.61813006686866e-07,2.23261700630623e-07
"0.25","1","one2one","same","2.5%","mean",1,"jaccard",-0.157980388068618,-0.157713174668025
"0.25","1","one2one","same","2.5%","mean",1,"N",-0.27346003255548,-0.27346003255548
"0.25","1","one2one","same","2.5%","mean",1,"rda",0.0169193079810803,0.0176729947615319
"0.25","1","one2one","same","2.5%","mean",1,"S",-0.426655239072958,-0.427155376565772
"0.25","1","one2one","same","2.5%","mean",2,"jaccard",0.793878237341203,0.793767832365742
"0.25","1","one2one","same","2.5%","mean",2,"N",-0.658663662540464,-0.658663662540464
"0.25","1","one2one","same","2.5%","mean",2,"rda",0.161287876770478,0.162843349747555
"0.25","1","one2one","same","2.5%","mean",2,"S",-0.759161118165642,-0.759150367102175
"0.25","1","one2one","same","2.5%","var",1,"jaccard",6.62117599388927e-05,6.45952695809081e-05
"0.25","1","one2one","same","2.5%","var",1,"N",0.000214745907555818,0.000214745907555818
"0.25","1","one2one","same","2.5%","var",1,"rda",8.18927397477338e-06,8.45855737531539e-06
"0.25","1","one2one","same","2.5%","var",1,"S",0.000302685357994934,0.000289970214745898
"0.25","1","one2one","same","2.5%","var",2,"jaccard",2.23821039448933e-05,2.41954704390771e-05
"0.25","1","one2one","same","2.5%","var",2,"N",0.000176316588049818,0.000176316588049818
"0.25","1","one2one","same","2.5%","var",2,"rda",3.05142982655194e-05,2.21392724931145e-05
"0.25","1","one2one","same","2.5%","var",2,"S",0.000116876418291027,0.000110771362965548
"0.25","1","one2one","same","50%","mean",1,"jaccard",-0.00300620892517662,-0.00264905152867866
"0.25","1","one2one","same","50%","mean",1,"N",-0.00462582679458928,-0.00462582679458928
"0.25","1","one2one","same","50%","mean",1,"rda",0.0465336222086569,0.0465004703442903
"0.25","1","one2one","same","50%","mean",1,"S",-0.0264958635595665,-0.0369859774834141
"0.25","1","one2one","same","50%","mean",2,"jaccard",0.875728288172423,0.874529334345445
"0.25","1","one2one","same","50%","mean",2,"N",-0.00491900568156465,-0.00491900568156465
"0.25","1","one2one","same","50%","mean",2,"rda",0.367154725225144,0.355414716569483
"0.25","1","one2one","same","50%","mean",2,"S",0.0389988202770713,0.0468679792225751
"0.25","1","one2one","same","50%","var",1,"jaccard",0.000235124755277749,0.000236663704568059
"0.25","1","one2one","same","50%","var",1,"N",0.0340508394095071,0.0340508394095071
"0.25","1","one2one","same","50%","var",1,"rda",3.77733062251361e-05,3.76534367077599e-05
"0.25","1","one2one","same","50%","var",1,"S",0.000981994171673446,0.000998570035962952
"0.25","1","one2one","same","50%","var",2,"jaccard",7.85347908472827e-05,7.83269701336755e-05
"0.25","1","one2one","same","50%","var",2,"N",0.0445023840131011,0.0445023840131011
"0.25","1","one2one","same","50%","var",2,"rda",0.000236809360096426,0.000251922524604875
"0.25","1","one2one","same","50%","var",2,"S",0.000574136986870466,0.000586545030243164
"0.25","1","one2one","same","97.5%","mean",1,"jaccard",0.218358983971605,0.220361907259991
"0.25","1","one2one","same","97.5%","mean",1,"N",0.384800329191216,0.384800329191216
"0.25","1","one2one","same","97.5%","mean",1,"rda",0.168574775663649,0.168303489633545
"0.25","1","one2one","same","97.5%","mean",1,"S",0.432187791531568,0.432090977305637
"0.25","1","one2one","same","97.5%","mean",2,"jaccard",0.94043261744671,0.9403568095315
"0.25","1","one2one","same","97.5%","mean",2,"N",0.581059664469599,0.581059664469599
"0.25","1","one2one","same","97.5%","mean",2,"rda",0.572428129804495,0.570142782179953
"0.25","1","one2one","same","97.5%","mean",2,"S",0.659484277065838,0.655013315396698
"0.25","1","one2one","same","97.5%","var",1,"jaccard",0.000824842521489201,0.000831810721324194
"0.25","1","one2one","same","97.5%","var",1,"N",0.0974771367688426,0.0974771367688426
"0.25","1","one2one","same","97.5%","var",1,"rda",0.00014850779698318,0.000151118234335667
"0.25","1","one2one","same","97.5%","var",1,"S",0.00281205233435148,0.00290011724937702
"0.25","1","one2one","same","97.5%","var",2,"jaccard",0.000316592498913759,0.000325932887455101
"0.25","1","one2one","same","97.5%","var",2,"N",0.135631863402813,0.135631863402813
"0.25","1","one2one","same","97.5%","var",2,"rda",0.0012338169804736,0.00130247174163385
"0.25","1","one2one","same","97.5%","var",2,"S",0.00169912507472513,0.0018506312856836
"0.25","1","one2one","same","mean","mean",1,"jaccard",0.00380958489304601,0.00425357284966902
"0.25","1","one2one","same","mean","mean",1,"N",0.00890169819048901,0.00890169819048901
"0.25","1","one2one","same","mean","mean",1,"rda",0.0547938455182109,0.0548636002417769
"0.25","1","one2one","same","mean","mean",1,"S",-0.0169992737076999,-0.0182706384703675
"0.25","1","one2one","same","mean","mean",2,"jaccard",0.874169018238195,0.87242627755197
"0.25","1","one2one","same","mean","mean",2,"N",-0.0231935089402811,-0.0231935089402811
"0.25","1","one2one","same","mean","mean",2,"rda",0.366898826931853,0.361899507558119
"0.25","1","one2one","same","mean","mean",2,"S",0.0230914742030612,0.0261706867786575
"0.25","1","one2one","same","mean","var",1,"jaccard",0.000302172576984643,0.000311491991021174
"0.25","1","one2one","same","mean","var",1,"N",0.0364476915916644,0.0364476915916644
"0.25","1","one2one","same","mean","var",1,"rda",5.31003522768649e-05,5.44968325283753e-05
"0.25","1","one2one","same","mean","var",1,"S",0.00111536760778107,0.00113659670992387
"0.25","1","one2one","same","mean","var",2,"jaccard",0.000105261518971211,0.000109919391258084
"0.25","1","one2one","same","mean","var",2,"N",0.0444556777968152,0.0444556777968152
"0.25","1","one2one","same","mean","var",2,"rda",0.000347346095971282,0.000349264570162752
"0.25","1","one2one","same","mean","var",2,"S",0.000672621017961888,0.000700646686685054
"0.25","1","one2one","same","var","mean",1,"jaccard",0.0102570202320954,0.0103148997747622
"0.25","1","one2one","same","var","mean",1,"N",0.0209026570080958,0.0209026570080958
"0.25","1","one2one","same","var","mean",1,"rda",0.0014213772263471,0.00141680678018508
"0.25","1","one2one","same","var","mean",1,"S",0.0466057504542276,0.0465186581216058
"0.25","1","one2one","same","var","mean",2,"jaccard",0.00158358894207215,0.00161916841705997
"0.25","1","one2one","same","var","mean",2,"N",0.109536972754775,0.109536972754775
"0.25","1","one2one","same","var","mean",2,"rda",0.0122282267494073,0.0122175611247674
"0.25","1","one2one","same","var","mean",2,"S",0.151860017034577,0.149613494390828
"0.25","1","one2one","same","var","var",1,"jaccard",4.22188387821087e-08,4.41992190766833e-08
"0.25","1","one2one","same","var","var",1,"N",0.00100451942631129,0.00100451942631129
"0.25","1","one2one","same","var","var",1,"rda",2.59073745759485e-09,2.61639105007848e-09
"0.25","1","one2one","same","var","var",1,"S",4.64665611772257e-07,5.03929165837463e-07
"0.25","1","one2one","same","var","var",2,"jaccard",6.8357674396512e-09,7.16186798476002e-09
"0.25","1","one2one","same","var","var",2,"N",0.00148351074200294,0.00148351074200294
"0.25","1","one2one","same","var","var",2,"rda",1.10729584245746e-07,1.19024855540102e-07
"0.25","1","one2one","same","var","var",2,"S",2.08288086890895e-07,2.15890317502632e-07
"0.25","2","many2many","all","2.5%","mean",1,"jaccard",0.325291838499465,0.130806141284584
"0.25","2","many2many","all","2.5%","mean",1,"N",-0.59684348878386,-0.59684348878386
"0.25","2","many2many","all","2.5%","mean",1,"rda",0.0659213581725189,0.0426790177833688
"0.25","2","many2many","all","2.5%","mean",1,"S",-0.498459426475546,-0.591707494587987
"0.25","2","many2many","all","2.5%","mean",2,"jaccard",0.337655168790626,0.111520935216701
"0.25","2","many2many","all","2.5%","mean",2,"N",-0.663269540603381,-0.663269540603381
"0.25","2","many2many","all","2.5%","mean",2,"rda",0.0568740695324619,0.0306574289808628
"0.25","2","many2many","all","2.5%","mean",2,"S",-0.482492849211831,-0.644373009457602
"0.25","2","many2many","all","2.5%","var",1,"jaccard",7.50424119619222e-05,0.000133558065468064
"0.25","2","many2many","all","2.5%","var",1,"N",4.84956975234038e-05,4.84956975234038e-05
"0.25","2","many2many","all","2.5%","var",1,"rda",1.45731891906411e-05,4.9410559674376e-05
"0.25","2","many2many","all","2.5%","var",1,"S",0.000173733777874099,0.000389603456458836
"0.25","2","many2many","all","2.5%","var",2,"jaccard",9.15797682129037e-05,7.65821554487783e-05
"0.25","2","many2many","all","2.5%","var",2,"N",3.24167362518496e-05,3.24167362518496e-05
"0.25","2","many2many","all","2.5%","var",2,"rda",9.42836337084959e-06,2.7810643274501e-05
"0.25","2","many2many","all","2.5%","var",2,"S",8.0456615839225e-05,0.000187275592952099
"0.25","2","many2many","all","50%","mean",1,"jaccard",0.490830246516793,0.437309922985991
"0.25","2","many2many","all","50%","mean",1,"N",-0.00754999495909346,-0.00754999495909346
"0.25","2","many2many","all","50%","mean",1,"rda",0.137500508304473,0.133515862904015
"0.25","2","many2many","all","50%","mean",1,"S",-0.0380507609661925,-0.0203316424356702
"0.25","2","many2many","all","50%","mean",2,"jaccard",0.499801402557576,0.465737594789669
"0.25","2","many2many","all","50%","mean",2,"N",0.0577941173495167,0.0577941173495167
"0.25","2","many2many","all","50%","mean",2,"rda",0.146063810192155,0.123044264768901
"0.25","2","many2many","all","50%","mean",2,"S",0.0962650501460646,0.0880114735474036
"0.25","2","many2many","all","50%","var",1,"jaccard",0.000341594680548094,0.000807124612911466
"0.25","2","many2many","all","50%","var",1,"N",0.00769690693749043,0.00769690693749043
"0.25","2","many2many","all","50%","var",1,"rda",0.000111970426922562,0.000471083549230182
"0.25","2","many2many","all","50%","var",1,"S",0.000583460324076758,0.00188701211552069
"0.25","2","many2many","all","50%","var",2,"jaccard",0.000323163217555862,0.000979408964719826
"0.25","2","many2many","all","50%","var",2,"N",0.00396199052951433,0.00396199052951433
"0.25","2","many2many","all","50%","var",2,"rda",0.00010902915988033,0.00041872456291801
"0.25","2","many2many","all","50%","var",2,"S",0.000675147703099668,0.00160422564300295
"0.25","2","many2many","all","97.5%","mean",1,"jaccard",0.642175433933607,0.752849098843184
"0.25","2","many2many","all","97.5%","mean",1,"N",0.646388294650197,0.646388294650197
"0.25","2","many2many","all","97.5%","mean",1,"rda",0.268907660458682,0.290159899360858
"0.25","2","many2many","all","97.5%","mean",1,"S",0.436934185242393,0.585855824373865
"0.25","2","many2many","all","97.5%","mean",2,"jaccard",0.640789070752703,0.732783673021889
"0.25","2","many2many","all","97.5%","mean",2,"N",0.71611291307751,0.71611291307751
"0.25","2","many2many","all","97.5%","mean",2,"rda",0.250123177937506,0.319492137595672
"0.25","2","many2many","all","97.5%","mean",2,"S",0.538636004360278,0.633018446622221
"0.25","2","many2many","all","97.5%","var",1,"jaccard",0.00132162594078284,0.00412447037019369
"0.25","2","many2many","all","97.5%","var",1,"N",0.0598649880149597,0.0598649880149597
"0.25","2","many2many","all","97.5%","var",1,"rda",0.000594367927458989,0.00244684654553167
"0.25","2","many2many","all","97.5%","var",1,"S",0.00169595162450798,0.00737023787454635
"0.25","2","many2many","all","97.5%","var",2,"jaccard",0.00107768595847969,0.00439214031315166
"0.25","2","many2many","all","97.5%","var",2,"N",0.0881650754716861,0.0881650754716861
"0.25","2","many2many","all","97.5%","var",2,"rda",0.000586604392643632,0.00322272124181414
"0.25","2","many2many","all","97.5%","var",2,"S",0.00236824218862619,0.00883758857161977
"0.25","2","many2many","all","mean","mean",1,"jaccard",0.488243639764562,0.433870417018952
"0.25","2","many2many","all","mean","mean",1,"N",0.0159107185211714,0.0159107185211714
"0.25","2","many2many","all","mean","mean",1,"rda",0.141011458862952,0.134778328592067
"0.25","2","many2many","all","mean","mean",1,"S",-0.0337187386042895,-0.0290927087333095
"0.25","2","many2many","all","mean","mean",2,"jaccard",0.500765598307394,0.438007721538295
"0.25","2","many2many","all","mean","mean",2,"N",0.060097516980972,0.060097516980972
"0.25","2","many2many","all","mean","mean",2,"rda",0.14479454090556,0.134063178134684
"0.25","2","many2many","all","mean","mean",2,"S",0.0686910897137264,0.0676971629348485
"0.25","2","many2many","all","mean","var",1,"jaccard",0.000436021812393378,0.00119833520495908
"0.25","2","many2many","all","mean","var",1,"N",0.0147048995895384,0.0147048995895384
"0.25","2","many2many","all","mean","var",1,"rda",0.000155004368894667,0.000641892711615094
"0.25","2","many2many","all","mean","var",1,"S",0.000689079799355846,0.00234817035396447
"0.25","2","many2many","all","mean","var",2,"jaccard",0.000403236266431665,0.0012705933273169
"0.25","2","many2many","all","mean","var",2,"N",0.0151759042143987,0.0151759042143987
"0.25","2","many2many","all","mean","var",2,"rda",0.000173772334170388,0.000688528472582163
"0.25","2","many2many","all","mean","var",2,"S",0.000746904188220912,0.00236224021526582
"0.25","2","many2many","all","var","mean",1,"jaccard",0.008775315465789,0.0251328758671985
"0.25","2","many2many","all","var","mean",1,"N",0.126395091040611,0.126395091040611
"0.25","2","many2many","all","var","mean",1,"rda",0.00251760587988094,0.00466767433647993
"0.25","2","many2many","all","var","mean",1,"S",0.0779743689494024,0.107653393842319
"0.25","2","many2many","all","var","mean",2,"jaccard",0.00588157712139889,0.0257344051147192
"0.25","2","many2many","all","var","mean",2,"N",0.14099047039408,0.14099047039408
"0.25","2","many2many","all","var","mean",2,"rda",0.00274421962389981,0.00541638388447285
"0.25","2","many2many","all","var","mean",2,"S",0.0774632660302368,0.113883869390573
